90587,2,2,Catalonia Sagrada Familia,"7,9","Cama grande y cómoda.Atención clara concreta y amable del personal de recepción,","En el baño la encimera del lavabo frente al espejo debería ser más ancha.Quizás un poquito más de presión en la ducha.",2018-11-20
90587,2,3,Catalonia Sagrada Familia,"9,2","Hotel accesible usando paradas del metro, cerca de la Sagrada Familia y muchos lugares para comer, cuarto amplio, con nevera pequeña, escritorio, ventanas insonorizadas y muy seguro.","El único punto malo, es el colchón de nuestra habitación, que era muy blando y la cama hacía un poco de ruido, igualmente se escucha un poco los otros huéspedes haciendo ruido en el pasillo. Pero en general, contento con la elección.",2018-11-14
90587,2,4,Catalonia Sagrada Familia,"8,3","Muy limpio, funcional y muy buena atención del personal.Una excelente relación calidad precio y casi todo lo necesario para una buena estancia ",La luz de la habitación era muy pobre y era difícil leer con ella,2018-11-13
90587,2,5,Catalonia Sagrada Familia,10,"Habitaciones amplias y cómodas, el personal súper amable, la cama confortable e iluminada. La ubicación está bien, cerca del metro y tren, del centro comercial Glòries y muchas otras atracciones como la Sagrada familia, por ejemplo.",Nada,2018-11-01
90587,2,6,Catalonia Sagrada Familia,"3,3",El servicio de limpieza bueno y la atención del personal y el wifi funciona bien.,La habitación un poco pequeña y la estructura vieja y muy poca ventilacion,2018-11-01
90587,2,7,Catalonia Sagrada Familia,"5,8",,"La recepción fue extremadamente lenta.La relación calidad precio es mala. Por casi 130 euros/noche se puede pedir algo más que una cama y una silla. La habitación es muy pequeña, de tal modo que, si uno de los ocupantes de la habitación se sienta el otro no puede pasar por falta de espacio entre la cama y la silla. Por ese precio, la habitación debe servir, no solo para dormir, sino también para estar sentado con cierta comodidad, por ejemplo, leyendo.",2018-10-25
90587,2,8,Catalonia Sagrada Familia,"8,3","La atención del personal fue inmejorable. Bien situado y comunicadoHabitacion no demasiado grande pero cómodaPrecio elevado teniendo en cuenta las características de la habitación pero hay que valorar también la situación",Solo el precio,2018-10-24
90587,2,9,Catalonia Sagrada Familia,"6,5",El desayuno y la cama dos plazas,"El primer dia de estadía, la habitación fue con dos camas singer sin aire acondicionado, abri la ventana y con bulla no pude dormir  y tube que hablar con el administrador para cambiar la habitación pero tube que esperar al dia sgte. sin la seguridad de que el hotel pudiera mejorar los servicios y tampoco me devolvieron el dia pagado, me querían descontar dis dias sin haber hecho uso de eso, al dia sgte despues de reclamar a booking mejoraron notoriamente  la habitación., este hotel no tiene la calidad de los hoteles 4 estrellas de la familia Catalonia, y para estar ubicado en esa categoría  en el pais de España, debería ser mas acorde a la imagen que venden.",2018-10-23
90587,2,10,Catalonia Sagrada Familia,10,"El desayuno está genial, la ubicación buenaby el peesonal muy atento. Habitación amplia, con café, té y agua de cortesía. Buen baño también.",El parking es caro y a dos manzanas del hotel.,2018-10-21
90587,2,11,Catalonia Sagrada Familia,"9,6","El hotel a pesar de no estar en el centro, esta muy bien ubicado, pues tiene una parada de metro al lado y se puede ir a pie al paseo de gracia en media hora larga. El personal del hotel muy amable, concretamente no se si era el director o jefe de recepción. La habitación esta limpia y la cama muy cómoda. Cualquier petición que hacías en recepción la atendían con mucha amabilidad y rapidez.",,2018-10-18
90587,2,12,Catalonia Sagrada Familia,"8,3","El desayuno muy bueno Calidad Precio de 10. Cocina en directo, El personal muy atento.Las camas cómodasEn la zona bares y restaurantes para cenar y tapear agradables","Las habitaciones un poco antiguas, al menos la que me toco no estaba reformada.",2018-10-16
90587,2,13,Catalonia Sagrada Familia,"8,3","La amabilidad del personal y la limpieza, así como estar cerca al metro y al paradero de bus.","El desayuno podria ser mas variado respecto a las opciones que ofrecen, no obstante, estaba muy bueno.",2018-10-16
90587,2,14,Catalonia Sagrada Familia,"8,0","La habitacion excelente , el personal tambien , la ubicacion estupenda ,caminando se accede al centro y lugares de interes  . Volveria a hospedarme ahi .","El estacionamiento del hotel era pequeño , por lo que tuvimos que estacionar en un lugar con convenio , a unas cuadras con la incomodidad correspondiente , el cual tambien era estrecho y nos rayaron el auto alquilado .",2018-10-16
90587,2,15,Catalonia Sagrada Familia,10,Nuestra estadía en el Hotel fue excelente!La atención de todo el personal fue Buenísima!El cuarto muy acogedor y muy limpio.El desayuno y las comidas muy deliciosas y variadas.Muy buena ubicación de fácil acceso al metro y cerca a sitios de interés que se puede ir caminando.Lo recomendamos 100%Volveremos a este sitio ,,2018-10-15
90587,2,16,Catalonia Sagrada Familia,"9,6",El recepcionista y el maletero me parecieron muy simpáticos y amables,Oir los bajantes de las demás plantas y que el camarero joven se burlara de los clientes (extranjeros)  en catalan.,2018-10-10
90587,2,17,Catalonia Sagrada Familia,"6,7","Habitación y baño muy limpios y cómodos. El desayuno variado y rico, me gustaron mucho los cereales que pusieron. pero podrían incluir más zumos naturales.","Que no estuviera incluído el desayuno en el precio, que ya era un poco alto.",2018-10-04
90587,2,18,Catalonia Sagrada Familia,"8,3","El personal ha sido fabuloso!!!! El hotel muy bien, habitaciones... y el desayuno no lo llevábamos incluido pero lo cogimos una vez alli, y muy completo. ",,2018-10-02
90587,2,19,Catalonia Sagrada Familia,"8,8","La ciudad es muy bonita, sus calles muy concurridas y sus monumentos y edificaciones muy impresionantes. Una ciudad para visitar sin prisa para conocerla mejor.",El uso indiscriminado de las bicicletas y patinetas por las calles. No hay seguridad para los peatones ante tanto tráfico de patineta y ciclistas sobre las aceras.,2018-09-30
